,1,2,3,4,5,6,7,8,9
1174,0.0022413699,0.0059340326,0.002548204,0.0129116611,0.0206669893,0,1,0.0039840637,1
1175,0.1417784525,0.1384633688,0.0549154068,0.289018487,0.1639097312,0.015936255,0.2948207171,0.3067729084,0
1176,0.0267555119,0.03062832,0.0111442518,0.0112858736,0.0304338085,0,1,0,1
1177,0.1136206553,0.0621521399,0.0385515956,0.015663258,0.0195477788,0.235059761,0.1274900398,0,0
1178,0.0214157305,0.0158357123,0.006504215,0.029359447,0.0276034789,0.0916334661,0.2390438247,0.0119521912,1
1179,0.0310322449,0.0477043266,0.0163896975,0.0144379981,0.0116581015,0,0.5179282869,0,1
1180,0.0033394136,0.0176476376,0.006242585,0.0802802,0.0273580884,0.2908366534,0.9083665339,0.171314741,1
1181,0.0268115508,0.0167854021,0.0121804238,0.0221059137,0.0467730581,0,0.96812749,0.1195219124,1
1182,0.0024663178,0.0029060572,0.0015771936,0.020257787,0.0084936626,0,1,0.0371747212,1
1183,0.0335349768,0.022186909,0.0104804468,0.0562747803,0.04273725,0.0079681275,1,0.1434262948,1
1184,0.0165456198,0.0153242624,0.0071395308,0.018157823,0.0108196772,0,0.9003984064,0,1
1185,0.0009631622,0.002480349,0.0008001321,0.007834912,0.0085426102,0,1,0.0398406375,1
1186,0.0047883841,0.0173485375,0.005781224,0.0622079953,0.0730518275,0,0.9641434263,0,1
1187,0.0013508038,0.0039032167,0.0016757028,0.0114246927,0.0036067678,0,0.8366533865,0.0039840637,1
1188,0.0163168029,0.0216493722,0.0105658081,0.0079001884,0.0062917105,0,0.7211155378,0,1
1189,0.0157509403,0.0156490737,0.0075276245,0.0064433073,0.0051815202,0,0.9322709163,0,1
1190,0.0184773018,0.0197295738,0.0105660893,0.0194428515,0.0132564627,0,0.7609561753,0.0039840637,1
1191,0.0331294034,0.0428839457,0.0079484035,0.0610177954,0.0817601825,0,0.8725099602,0.3824701195,1
1192,0.0085275209,0.0085302797,0.0046490355,0.0354573313,0.0606494533,0.0557768924,1,0.0478087649,1
1193,0.0284396007,0.0635180254,0.0125852576,0.0148533069,0.0157869134,0,1,0.1354581673,1
1194,0.0318096869,0.032803558,0.0157325609,0.0070906761,0.0039445519,0,0.984063745,0,1
1195,0.0241283294,0.0235498254,0.0117524701,0.014592431,0.0098017759,0.0438247012,0.9721115538,0,1
1196,0,0,0,0,0,0,0,0,1
1197,0.0011200767,0.0031895251,0.0014521636,0.007818758,0.0087937964,0,1,0.015936255,1
1198,0.0419310895,0.0345641257,0.0150990386,0.0071234461,0.0073811517,0,0.6414342629,0,1
1199,0.175269993,0.1504327115,0.0568407968,0.175562375,0.1398145055,0.0677290837,0.4780876494,0.171314741,1
1200,0.0912122433,0.0817383572,0.0282884808,0.0719573916,0.1615819817,0.0478087649,0.9043824701,0.2231075697,0
1201,0.0135284187,0.0164987546,0.0075411583,0.0060645852,0.0041161802,0,0.9282868526,0,1
1202,0.0297348914,0.048720024,0.0124655052,0.0221457225,0.0894997203,0.2231075697,0.6733067729,0.0637450199,1
1203,0.0035167384,0.0037242929,0.0014547235,0.0095490696,0.0187929449,0,0.9163346614,0,1
1204,0.0559093218,0.0678346061,0.0242404902,0.0520002548,0.0756374068,0,0.4262948207,0.3306772908,1
1205,0.0251400415,0.0177906747,0.0119348797,0.0963057295,0.151333723,0.1314741036,0.9521912351,0.3466135458,0
1206,0.0220010839,0.0205461454,0.0077650374,0.0480933666,0.074883678,0.1792828685,1,0.1115537849,1
1207,0.001407616,0.0041619351,0.0013415825,0.0130860042,0.0048733275,0,1,0,1
1208,0.0022319268,0.0050015708,0.0013500866,0.0136302272,0.0165331483,0,1,0.1035856574,1
1209,0.052528803,0.0622817467,0.0300246908,0.0160660496,0.0159095205,0.015936255,0.5458167331,0,1
1210,0.000792662,0.0031456194,0.0009759105,0.006738412,0.0043015849,0,1,0.015936255,1
1211,0.0037676502,0.0086179465,0.0029723386,0.1126384963,0.0898546024,0.0358565737,1,0.0039840637,1
1212,0.0628024226,0.0764120571,0.0488691155,0.0238494247,0.0071152028,0.0517928287,0.7051792829,0.0039840637,1
1213,0.0184458129,0.0220831882,0.0079061072,0.0203558412,0.0290639961,0.1235059761,1,0,1
1214,0.0010530194,0.0029992647,0.0012057487,0.0064831926,0.0071784259,0,1,0.015936255,1
1215,0.0024059614,0.0040533863,0.0012676111,0.0156166272,0.006261262,0,1,0.0398406375,1
1216,0.0012075596,0.0020669288,0.0007677673,0.0065042249,0.0051367051,0,1,0.1354581673,1
1217,0.0156856412,0.017713197,0.0098299784,0.0246715918,0.0069392527,0,0.9521912351,0,1
1218,0.0196571813,0.0231130366,0.0122628081,0.008921981,0.016774813,0.0039840637,0.9641434263,0,1
1219,0.0048536251,0.0056655938,0.0026392067,0.0207962901,0.0082152073,0,1,0.0517928287,1
1220,0.0007831258,0.0034409789,0.0013190086,0.0154152867,0.005783876,0.0039840637,1,0.0717131474,1
1221,0.1370914082,0.1254374447,0.0520602037,0.271413614,0.6009403016,0.406374502,0.6334661355,0.4262948207,0
1222,0.0015190551,0.0063099302,0.002549343,0.0110584431,0.0063787711,0,1,0.0199203187,1
1223,0.0109519318,0.0185463698,0.0054975638,0.0423973271,0.1009560737,0.0796812749,0.96812749,0.3426294821,0
1224,0.0915466496,0.0946539083,0.020701671,0.6760361812,0.51418873,0.2669322709,0.6454183267,0.1394422311,0
1225,0.0038178123,0.0120295877,0.0047004749,0.0307095731,0.068586135,0,1,0.03187251,1
1226,0.004111068,0.0135899818,0.003799054,0.0475330551,0.0631339673,0,1,0.1434262948,1
1227,0.1229569702,0.0810040031,0.0395067546,0.0903636363,0.1389550918,0.2828685259,0.8685258964,0.0358565737,1
1228,0.0814096558,0.03892202,0.0340285458,0.0515542459,0.3820652636,0.1394422311,0.6812749004,0.0478087649,0
1229,0.0014546139,0.0067274411,0.0025385179,0.0263414671,0.0109005956,0,1,0,1
1230,0.0059688146,0.0069581693,0.0036212816,0.0184883387,0.0119679784,0,1,0.219123506,1
1231,0.041827221,0.0487795353,0.014910144,0.0963538553,0.2052673496,0.4103585657,0.9243027888,0.2071713147,0
1232,0.032651142,0.0210515045,0.0135060723,0.0211690293,0.0165178162,0,1,0.0597609562,1
1233,0.0010018243,0.0023871257,0.0007813063,0.0066771164,0.0045694169,0,1,0.0278884462,1
1234,0.0098754189,0.0176302287,0.0080277715,0.0461144272,0.0569400167,0.0637450199,0.9561752988,0.1314741036,0
1235,0.005388277,0.0064929929,0.0035008106,0.0434059763,0.0500821254,0.0438247012,1,0.0119521912,1
1236,0.0420005524,0.0347858953,0.0190883915,0.0270279946,0.2381695684,0.0199203187,0.9721115538,0.2231075697,0
1237,0.0310774713,0.0234361036,0.0144527439,0.0144487216,0.02890506,0.0597609562,1,0.0796812749,1
1238,0.0024515422,0.0055896302,0.0019401471,0.0253282247,0.0083946086,0,0.8764940239,0,1
1239,0.0086584351,0.0116442439,0.0065182842,0.0543755063,0.1273594747,0.1593625498,1,0.5139442231,1
1240,0.0288160555,0.0201079754,0.0088728616,0.0332824187,0.0505266809,0.0239043825,1,0.2749003984,1
1241,0.1122543977,0.1038480512,0.0364787843,0.3193100143,0.4943476655,0.5099601594,0.7689243028,0.171314741,0
1242,0.0016688632,0.0033121819,0.0011816239,0.0111265905,0.0191832587,0,1,0,1
1243,0.0047560578,0.0099628045,0.0046163815,0.0673098084,0.0283051053,0,0.9402390438,0.1195219124,1
1244,0.0141687247,0.0099168046,0.0038051016,0.0135200706,0.0066999148,0.0278884462,0.3027888446,0.1553784861,1
1245,0.05814348,0.0213906077,0.0098681006,0.0494857981,0.2828620825,0.3625498008,0.7888446215,0.3107569721,0
1246,0.0028639478,0.012901682,0.0051785563,0.0220235081,0.0499377037,0.0119521912,1,0.1235059761,1
1247,0.0025085197,0.0040829822,0.0020662473,0.0183749262,0.0112245826,0.0119521912,1,0.235059761,1
1248,0.0010047662,0.0026152252,0.0009062391,0.0069623394,0.0065089013,0,1,0,1
1249,0.1244565821,0.096779431,0.0372787024,0.1536491592,0.1153259202,0.4023904382,0.8446215139,0.3984063745,1
1250,0.1454336362,0.1230497549,0.0438158806,0.1085245343,0.0781125537,0.0358565737,0.2509960159,0.0239043825,1
1251,0.0052451522,0.0173026418,0.00681092,0.0732084924,0.0318148973,0.2071713147,1,0.0796812749,1
1252,0.0042431804,0.0303589228,0.0110990258,0.1689470317,0.0720113253,0,0.4900398406,0.0358565737,0
1253,0.0150983655,0.016204783,0.0065765449,0.0113932322,0.0117648349,0,1,0,1
1254,0.0174723577,0.0115350417,0.0076270566,0.0041816643,0.0034885909,0.0398406375,0.9641434263,0,1
1255,0.0014320976,0.003172871,0.0009476027,0.011522957,0.0247262182,0.0039840637,1,0.0517928287,1
1256,0.0178203288,0.0149543949,0.008466876,0.010491755,0.0085978252,0,0.8964143426,0,1
1257,0.0346695407,0.0449816463,0.0174469902,0.0083365162,0.0103980699,0,0.6015936255,0,1
1258,0.0080468778,0.0091992592,0.0057527257,0.0133957862,0.0614564005,0.0119521912,1,0.0637450199,1
1259,0.0008897904,0.002421919,0.0008830048,0.0115893437,0.0096722027,0.03187251,1,0.1075697211,1
1260,0.0194228382,0.0282856903,0.0158922162,0.1647719511,0.1750474257,0.3386454183,1,0.1513944223,0
1261,0.0084356337,0.0205249393,0.0049338418,0.0309764778,0.0752283407,0,0.8605577689,0.5697211155,0
1262,0.0106394342,0.0118142773,0.0046754615,0.0821927759,0.1738209441,0.0079681275,1,0.1912350598,1
1263,0.0269038959,0.0558442949,0.0218803127,0.0235367083,0.0456999743,0,0.390438247,0.2589641434,1
1264,0.0026123052,0.0092985543,0.0032226123,0.0419203681,0.0500694479,0.1952191235,1,0.2549800797,1
1265,0.0186293736,0.023577627,0.0097904575,0.0334663233,0.0211946496,0.187250996,1,0.0239043825,1
1266,0.001775433,0.0031813801,0.0014902885,0.0112862475,0.0060598657,0,1,0,1
1267,0.1112966593,0.1236501657,0.0357101064,0.5522266508,0.3685704118,0.1633466135,0.6334661355,0.1593625498,0
1268,0.0267865989,0.0299916419,0.0155683209,0.2361701298,0.155658451,0.0836653386,0.5657370518,0.1075697211,0
1269,0.062790628,0.0985487024,0.0172762048,0.1968836288,0.0643297899,0.0239043825,0.0478087649,0.0478087649,1
1270,0.0019929401,0.0035702437,0.0012286071,0.014483915,0.0119031437,0,1,0,1
1271,0.0564899603,0.0765291846,0.0452802062,0.0245904237,0.0185237393,0.0517928287,0.9003984064,0,1
1272,0.016444748,0.0235936723,0.0115127011,0.0168592068,0.0123891071,0,0.5179282869,0.1274900398,1
1273,0.0079042857,0.0170131626,0.0068577607,0.1125340881,0.1270784436,0.3864541833,0.9402390438,0.1593625498,1
1274,0.0027514635,0.0036689789,0.0014007244,0.0186562278,0.0116762849,0,1,0.0199203187,1
1275,0.0069275535,0.0296847202,0.0104963227,0.1094311391,0.0641814703,0.1155378486,0.7888446215,0.0717131474,1
1276,0.0010876042,0.001917364,0.0007761794,0.0076359158,0.0090571831,0,1,0.015936255,1
1277,0.0010302641,0.0027719691,0.0009351846,0.0056251408,0.0032756519,0,0.8087649402,0,1
1278,0.0046763149,0.0103584167,0.0050270856,0.041817779,0.0252744949,0,0.812749004,0,1
1279,0.0210937551,0.0237620437,0.0071895209,0.0548804671,0.1160331253,0.1115537849,0.984063745,0.3864541833,0
1280,0.0172939903,0.014853513,0.0089171714,0.0098280065,0.0058860624,0,0.9800796813,0.0079681275,1
1281,0.0038673668,0.0269347395,0.0101468568,0.1348784785,0.0320493004,0.0637450199,0.8207171315,0,1
1282,0.0119210024,0.0122137979,0.0047441346,0.004890593,0.0034426211,0,1,0.0478087649,1
1283,0.058050688,0.0296161992,0.0310244466,0.1020941385,0.2916997645,0.2231075697,0.171314741,0.2589641434,0
1284,0.0174730362,0.0234343365,0.0124426702,0.0141278744,0.0143679407,0,0.9243027888,0.1354581673,1
1285,0.0485668062,0.0646011077,0.0286919722,0.0188267805,0.022189618,0.0199203187,0.3266932271,0,1
1286,0.0253430074,0.0217969213,0.0100804264,0.0042494178,0.0036619825,0.0039840637,0.9003984064,0,1
1287,0.0410656654,0.0289096736,0.0088276923,0.0813668936,0.0355892512,0.171314741,1,0.1195219124,1
1288,0.0009744977,0.0026413177,0.0009969466,0.0094152033,0.0142289663,0.0079681275,1,0,1
1289,0.0015606304,0.0042681723,0.0013345693,0.0179379785,0.0132850978,0,1,0.015936255,1
1290,0.0575956824,0.0245210245,0.0207766014,0.0863062588,0.3838611387,0.1593625498,1,0.3984063745,0
1291,0.0077775984,0.0184830589,0.0057230574,0.0340292235,0.0786559203,0.0199203187,0.9760956175,0.3306772908,1
1292,0.0415528753,0.0583712906,0.0353422817,0.0199054954,0.0081795559,0,0.9123505976,0.0438247012,1
1293,0.0084637309,0.0231171917,0.0062713562,0.1372710393,0.0789019544,0.0119521912,0.609561753,0.0517928287,1
1294,0.0135442391,0.0132157089,0.0073798444,0.0059169887,0.0034805582,0,0.9402390438,0,1
1295,0.0674888559,0.0617170427,0.0215812231,0.0310728628,0.0249577808,0,0.0438247012,0.0039840637,0
1296,0.0022673409,0.0038181877,0.0011640893,0.0194646118,0.0060051975,0,0.9760956175,0,1
1297,0.0736884235,0.0370173222,0.0362582028,0.0546491778,0.2869025656,0.1155378486,0.5378486056,0.2071713147,0
1298,0.0149100986,0.0187797296,0.0070633808,0.0237523664,0.0100999333,0,1,0.3187250996,1
1299,0.0014994526,0.0058318742,0.0024898681,0.0173292298,0.007903879,0.015936255,0.9043824701,0,1
1300,0.0009531968,0.0038588811,0.0015530506,0.01050344,0.0065889029,0,1,0.1115537849,1
1301,0.027303751,0.0319349196,0.0143592122,0.1590958036,0.3104534431,0.1434262948,1,0.0956175299,0
1302,0.0146963644,0.0201839722,0.0106707345,0.0054387512,0.0053437774,0,0.9880478088,0,1
1303,0.0316595498,0.0252528305,0.0124037653,0.008902024,0.0065480759,0.1115537849,0.8645418327,0.0557768924,1
1304,0.0041910393,0.00571923,0.00309927,0.0528959911,0.0318008256,0.1035856574,1,0.0677290837,1
1305,0.029738317,0.0320439852,0.0144274536,0.0209721171,0.0189621609,0,0.9362549801,0.0398406375,1
1306,0.0015065593,0.0053766523,0.0017700383,0.0150918243,0.0190567885,0,1,0.235059761,1
1307,0.0216342081,0.0216385667,0.0084345501,0.0263031978,0.0343463052,0.1434262948,1,0.1195219124,1
1308,0.0222607937,0.0356073738,0.0093782028,0.0219619965,0.0494057391,0.4342629482,1,0.0876494024,1
1309,0.0369088694,0.0221547497,0.010610845,0.0140403785,0.0139524283,0.0079681275,1,0,1
1310,0.0012590449,0.0026790581,0.0011573447,0.0110041714,0.0069302413,0,0.8047808765,0.0398406375,1
1311,0.0252323564,0.0389627314,0.0120353588,0.0348628843,0.040742666,0,0.9960159363,0.0956175299,1
1312,0.0035230512,0.0039228148,0.0017599793,0.0301749062,0.0207216859,0,0.8645418327,0.1992031873,1
1313,0.0235098107,0.0193720324,0.0112396865,0.0084102301,0.0037825717,0,0.9800796813,0,1
1314,0.0255998166,0.0304168603,0.0171750721,0.176644682,0.1940123488,0.3067729084,1,0.1513944223,0
1315,0.0192569076,0.0229132203,0.0125811614,0.0118238166,0.0085188011,0.0199203187,0.9243027888,0,1
1316,0.0030116617,0.0103409929,0.0032302222,0.0336429051,0.0102420567,0.1952191235,0.9003984064,0.3386454183,1
1317,0.0079351355,0.0125701734,0.0069480069,0.0297342871,0.0396793133,0.0239043825,1,0.0956175299,1
1318,0.1011754862,0.0876872878,0.0348046234,0.1192403145,0.0969825553,0.2988047809,0.8685258964,0.3346613546,0
1319,0.0120639388,0.014078603,0.0046892812,0.0144531042,0.0121223548,0.0039840637,1,0.2948207171,1
1320,0.0027316492,0.0059448799,0.0029313476,0.010144524,0.0299064333,0.0039840637,1,0,1
1321,0.0357120641,0.0510742657,0.0228127356,0.0073025014,0.0055348283,0,0.8844621514,0,1
1322,0.0032546779,0.0057791655,0.0023873548,0.0183432217,0.0066793638,0,1,0.0956175299,1
1323,0.0054338053,0.0079773147,0.003566985,0.0395061097,0.0110428453,0.0039840637,0.8446215139,0.0199203187,0
1324,0.047582254,0.0559666001,0.0067969542,0.0211002444,0.0107436314,0.0717131474,1,0.5139442231,1
1325,0.0156623845,0.0176897824,0.0101295658,0.0092783336,0.0098050562,0,0.4780876494,0,1
1326,0.0160546255,0.0193300705,0.0105539362,0.0054998043,0.0070710257,0,0.9960159363,0,1
1327,0.0023440828,0.0088496445,0.0039125782,0.0136015917,0.0045562332,0,0.9362549801,0,1
1328,0.012966408,0.0326029731,0.0046955139,0.0335383417,0.0529762674,0,0,0.0039840637,0
1329,0.00133923,0.00353665,0.0015621391,0.0115221339,0.0061538592,0,0.9482071713,0,1
1330,0.0013706215,0.0046074827,0.001896723,0.0061846759,0.0088694568,0,1,0,1
1331,0.0013815665,0.0027231882,0.0012596916,0.0083204207,0.0078144724,0,1,0.015936255,1
1332,0.0038900031,0.0130556395,0.0050546397,0.042078031,0.0371965803,0.0358565737,1,0.203187251,1
1333,0.0056445259,0.005379821,0.0030759973,0.0251846084,0.0195728753,0,1,0.2509960159,1
1334,0.0196554805,0.0160831419,0.0109177573,0.0145725628,0.0137909727,0.0079681275,0.9362549801,0,1
1335,0.04084602,0.0297430276,0.0206971783,0.0151659236,0.0171521806,0.0358565737,0.9561752988,0.1394422311,0
1336,0.0213707023,0.0227547026,0.0114645751,0.0053112592,0.004570983,0,0.8406374502,0,1
1337,0.0048503872,0.0086161043,0.004110901,0.0543281401,0.0234904119,0.0398406375,0.187250996,0.0597609562,1
1338,0.0742755165,0.0887569274,0.03046431,0.1460298387,0.3523517154,0.3147410359,0.796812749,0.3107569721,0
1339,0.0009033778,0.0033825645,0.0014303095,0.0064071124,0.0127341449,0,1,0,1
1340,0.0248481343,0.0605781323,0.0153718772,0.0184078523,0.0168555115,0.0557768924,0.8486055777,0.3227091633,0
1341,0.0066039075,0.0141861868,0.0069371565,0.0882012792,0.0192584227,0.0278884462,0.5737051793,0.3227091633,1
1342,0.0210580811,0.0214249628,0.0072982923,0.0054951805,0.0082372407,0,0.8366533865,0,1
1343,0.0100897639,0.0187779433,0.0095621911,0.1299302817,0.1287470352,0.187250996,0.9521912351,0.2988047809,0
1344,0.0046204923,0.0032937906,0.0017098329,0.0465953281,0.0301317684,0,1,0.1593625498,1
1345,0.0814646864,0.0856664546,0.0246557974,0.0496784431,0.0700382499,0.0836653386,0.8884462151,0.2390438247,1
1346,0.0016290482,0.0024876693,0.0008449317,0.0098588825,0.0081172644,0,1,0.1115537849,1
1347,0.0014578454,0.0032748823,0.0013977691,0.0196419612,0.0076263877,0.0278884462,0.9322709163,0.0597609562,1
1348,0.0736752234,0.0393871775,0.0261155965,0.0200933084,0.0120950948,0,0.8167330677,0.1274900398,0
1349,0.0426931582,0.0998606967,0.013945123,0.0177198984,0.1923786429,0,0.3426294821,0,1
1350,0.0186754814,0.0190964562,0.0055135573,0.0224182126,0.0175368153,0.0039840637,1,0.0677290837,1
1351,0.0048067087,0.0049049564,0.0029906771,0.0447343705,0.0499048807,0,1,0.0438247012,1
1352,0.0985599344,0.1033578298,0.0367706244,0.0676786956,0.1755640991,0.1314741036,0.9043824701,0.3466135458,1
1353,0.0303707146,0.0352792793,0.0118672871,0.0555300117,0.0983137881,0.3067729084,0.9123505976,0.1752988048,0
1354,0.0493151248,0.0341543941,0.0173691738,0.0138295396,0.0052722536,0,1,0,1
1355,0.0245534968,0.0362926574,0.0147391626,0.0062327437,0.0077752376,0,0.5458167331,0,1
1356,0.0202370977,0.0191684631,0.0076793519,0.0206793593,0.0298875099,0,0.9601593626,0,1
1357,0.0344039625,0.0201542997,0.0121759645,0.0658614398,0.033480198,0.1673306773,1,0.1035856574,1
1358,0.0531657824,0.0294549948,0.0171751505,0.0229886814,0.0269259228,0,1,0.1912350598,0
1359,0.0039917804,0.0032735284,0.0021219351,0.0412312792,0.0172653198,0,1,0.0398406375,1
1360,0.0194143565,0.0229406092,0.0116373872,0.0387880309,0.024226952,0,0.7011952191,0,1
1361,0.0160694505,0.017982692,0.0107462578,0.0088548503,0.0075737998,0,0.6812749004,0.0278884462,1
1362,0.0057928697,0.0049749122,0.0017300051,0.0666348888,0.0759248943,0,1,0.2868525896,1
1363,0.0261559094,0.0277701466,0.0125910657,0.0153008746,0.0066085129,0,1,0,1
1364,0.0213769735,0.0280848757,0.0131131612,0.0261104947,0.0580694989,0,1,0.1553784861,1
1365,0.035654538,0.0458235774,0.0207355284,0.0401855847,0.0273020254,0,1,0.1553784861,1
1366,0.0166648319,0.01917526,0.0098658795,0.0145908498,0.0052665939,0,0.9521912351,0,1
1367,0.0361428209,0.0185963676,0.0129239353,0.0333103242,0.049135827,0,0.3067729084,0.0358565737,1
1368,0.1852983866,0.1611322461,0.0651255015,0.0581669235,0.1514251498,0,0.4262948207,0.1155378486,0
1369,0.0517943559,0.0771492067,0.0198225279,0.0351667914,0.0272557801,0,0.2669322709,0.2629482072,0
1370,0.0040626493,0.0262308737,0.0102134256,0.2430169394,0.0226400551,0,0.96812749,0.3665338645,1
1371,0.0197372425,0.0163515729,0.0105146159,0.0064292253,0.0052653574,0,0.7450199203,0,1
1372,0.0025958629,0.0057862127,0.002444446,0.0183879798,0.0143174564,0,1,0.2509960159,1
1373,0.0010986429,0.0025054421,0.0010106675,0.0114850449,0.0093673447,0.0039840637,1,0.1035856574,1
1374,0.0009473481,0.0025348919,0.0011296678,0.0125174304,0.0044080874,0,1,0,1
1375,0.0142360525,0.0170948931,0.0096436555,0.0042650381,0.0042253003,0,0.8446215139,0,1
1376,0.0008031017,0.0027420178,0.0009516089,0.0074884503,0.0072665534,0,1,0,1
1377,0.1443936801,0.1078483807,0.0481961724,0.3805041316,0.5179409539,0.2629482072,0.5976095618,0.0916334661,0
1378,0.0284972961,0.01691449,0.0103619917,0.0086411386,0.0073345827,0,1,0.0239043825,1
1379,0.0706254865,0.0614787981,0.0391661872,0.034563359,0.0454552505,0,0.8964143426,0.0916334661,0
1380,0.031115595,0.0220530485,0.0127434029,0.0501654494,0.147213511,0.0239043825,0.8406374502,0.1115537849,0
1381,0.0035784371,0.0053211426,0.0027127046,0.0199126117,0.0269314088,0,1,0.0119521912,1
1382,0.0192685485,0.0090932173,0.0085271022,0.0933209876,0.2009146013,0.0438247012,1,0.3585657371,1
1383,0.0077775984,0.0184830589,0.0057230574,0.0340292235,0.0786559203,0.0199203187,0.9760956175,0.3306772908,1
1384,0.1410651887,0.1222708768,0.0441118338,0.1985230734,0.0865734268,0,0.2151394422,0.0358565737,1
1385,0.014323537,0.0073996606,0.0076803369,0.0326272105,0.1801114135,0.1513944223,1,0.1354581673,0
1386,0.0719493112,0.0649571884,0.0246852205,0.0673247596,0.0186397385,0,0.7211155378,0.0956175299,1
1387,0.1605929931,0.1428584832,0.050486943,0.1750705062,0.166966722,0.2828685259,0.5657370518,0.2151394422,1
1388,0.0013808311,0.0052257359,0.0013849233,0.0114436085,0.004584825,0,1,0.1155378486,1
1389,0.0467396252,0.030068744,0.0151899221,0.0168348908,0.0072485278,0.0039840637,1,0,0
1390,0.0023357583,0.0060646929,0.0026443077,0.0090905717,0.0077535056,0,1,0,1
1391,0.0029355997,0.0036256997,0.0023041644,0.017421574,0.0220622361,0,1,0.1195219124,1
1392,0.021671556,0.0243679638,0.0133801382,0.0106127336,0.0163969351,0,0.8047808765,0,1
1393,0.001004342,0.0027326233,0.0010130326,0.0108185384,0.0053717993,0,0.9601593626,0,1
1394,0.0732361268,0.0434094825,0.0364604928,0.040932676,0.1550965175,0,0.9641434263,0.0876494024,1
1395,0.0163758573,0.0167954692,0.0084517649,0.0418168976,0.0125819712,0,0.8844621514,0,1
1396,0.0214425756,0.0179344561,0.0099604628,0.0471190321,0.0469946422,0.0557768924,0.8047808765,0.0199203187,1
1397,0.1249869082,0.1151141737,0.0352239247,0.3438158546,0.1500551245,0.2430278884,0.7569721116,0.1434262948,1
1398,0.0180107778,0.0159420711,0.005321492,0.0210406791,0.0122053374,0.0278884462,1,0.0119521912,1
1399,0.0158731365,0.0136232708,0.0057921288,0.0565201464,0.0366002201,0.203187251,1,0.0517928287,1
1400,0.0015285326,0.0037735431,0.000985984,0.0102211405,0.0098267455,0,1,0,1
1401,0.0009569629,0.001998514,0.0008198791,0.005304161,0.0042613322,0,1,0,1
1402,0.0049730682,0.0143621553,0.0059984974,0.0293306904,0.0566457913,0.0398406375,1,0.3027888446,1
1403,0.0993090672,0.0405649724,0.0405293463,0.0230326844,0.0685085764,0,1,0.3705179283,1
1404,0.0244921295,0.0209076705,0.0125121318,0.0231987264,0.0111198286,0,0.9243027888,0,1
1405,0.0324811865,0.0225988825,0.0113056,0.0120562347,0.0329439372,0.0796812749,1,0.0358565737,1
1406,0.0201252302,0.0151682589,0.0095941729,0.0438197959,0.1172571934,0.0398406375,1,0.3784860558,0
1407,0.0217090271,0.0625072295,0.0184089529,0.0462703048,0.0320204275,0.0278884462,0.438247012,0.1434262948,1
1408,0.0094671066,0.0238191934,0.0109526775,0.0910269912,0.0651573911,0.0597609562,1,0.1752988048,1
1409,0.044704843,0.0479401716,0.0203736657,0.1824722588,0.2249446693,0.3067729084,0.6175298805,0.1474103586,0
1410,0.0187569031,0.0153157504,0.0058488926,0.0146096366,0.0156821194,0.0039840637,1,0,1
1411,0.0048713928,0.0049505912,0.0033417843,0.047392447,0.0298489711,0.0239043825,1,0.1474103586,1
1412,0.000928148,0.0016153812,0.0006320728,0.0050430214,0.0063388422,0,1,0,1
1413,0.0150904411,0.0180541605,0.007002671,0.0337343539,0.0271989499,0,1,0.4820717131,1
1414,0.0258430133,0.0265242457,0.0095804657,0.0121476997,0.0155643271,0.0039840637,0.9960159363,0,1
1415,0.0021148513,0.0045186635,0.0019885075,0.0197986932,0.0086995455,0.03187251,0.9920318725,0,1
1416,0.0320899983,0.0228941194,0.0127158555,0.0244142797,0.0290663198,0,1,0.1314741036,1
1417,0.0474554816,0.059702807,0.0120755993,0.1012000788,0.0674397063,0.235059761,1,0.2828685259,0
1418,0.0100856419,0.0211525335,0.0084950246,0.0053382565,0.0038723063,0,0.9521912351,0,1
1419,0.1162573534,0.1499365455,0.0448626113,0.1385504209,0.5145115215,0,0.2270916335,0,0
1420,0.0978184754,0.0943948607,0.0333477662,0.0310066299,0.0313314597,0,0.9043824701,0.1075697211,1
1421,0.0157437391,0.0194295876,0.0065090479,0.0063668123,0.0056161591,0,0.8446215139,0,1
1422,0.0280875661,0.0258158177,0.0174911403,0.0204074479,0.0076911901,0.0278884462,0.5537848606,0,1
1423,0.1534460139,0.1502805202,0.0524207246,0.4500513165,0.4164544609,0.0756972112,0.1513944223,0.1832669323,0
1424,0.0571464172,0.0601403671,0.0293601944,0.0497499967,0.0229663074,0,1,0.2908366534,1
1425,0.004506761,0.0263808705,0.0099408012,0.1008719541,0.0849830493,0.2709163347,0.9203187251,0.1553784861,1
1426,0.0240991698,0.017701844,0.0073472961,0.011473434,0.0179013102,0.0478087649,1,0.1434262948,1
1427,0.0205155629,0.0113645011,0.0068830692,0.0194180098,0.030000009,0.0039840637,1,0.0557768924,1
1428,0.0030759926,0.0109667174,0.0037127238,0.0453873776,0.0196206336,0,0.9282868526,0,1
1429,0.0703357025,0.0929883373,0.0529897922,0.0200861891,0.0078432922,0.0239043825,0.7330677291,0,0
1430,0.0020963042,0.0035373926,0.0015326141,0.0101781398,0.0091219224,0,1,0.1354581673,1
1431,0.0017678539,0.0073590344,0.00272926,0.0306483952,0.0196607182,0,1,0.0517928287,1
1432,0.0888067517,0.1153517843,0.0284496445,0.0779341948,0.061988258,0.0398406375,0.7529880478,0.0278884462,1
1433,0.0014302468,0.0022330926,0.0010564279,0.0131211398,0.0031859164,0,1,0,1
