,1,2,3,4,5,6,7
1141,0.1497971793,0.2314065299,-0.0883767247,0.0164455199,0.0045634566,0.0040373682,0
1142,0.1303060757,0.2539135139,0.0511184578,0.004715956,0.0057015542,0.0035853224,1
1143,-0.1334633705,0.3309913852,0.1011254951,0.1187065125,0.3080890398,0.172123931,0
1144,-0.0945441818,0.0834274137,-0.2411958287,0.0823737049,0.083118237,0.1338759765,1
1145,0.0360239729,0.2488604542,-0.0060919075,0.0090470592,0.0099198796,0.0046518477,1
1146,0.1143894043,0.1811674064,0.0146226012,0.0468298769,0.020011655,0.0129119647,1
1147,0.3757251952,-0.1059284458,-0.0051525144,0.0135779172,0.0064740778,0.0116135543,1
1148,0.1141572307,-0.1856058181,-0.136581141,0.1380403316,0.1936193496,0.0291792624,1
1149,-0.2298937131,-0.0118928932,0.0226719763,0.0407395111,0.0224212525,0.0136571305,1
1150,0.4334797888,-0.1221206574,0.152213988,0.0113234144,0.0041510779,0.0042737189,1
1151,0.2607093865,-0.0563367705,0.2073003825,0.0168348908,0.0072485278,0.0282153751,0
1152,0.1056747361,0.2626715657,-0.0527635951,0.0960343132,0.1246123483,0.1232107603,1
1153,-0.1355636849,0.2418338287,-0.039836298,0.0085145857,0.0062062729,0.0137438588,0
1154,0.2110496813,0.1472534343,-0.2735018327,0.0332154135,0.0169762583,0.0359114466,1
1155,0.0915128586,0.2535095498,-0.0712589076,0.015819741,0.0073645665,0.0111844255,1
1156,-0.1572313904,0.1253350876,-0.0467396618,0.0049484918,0.0039785166,0.0032801257,1
1157,0.0419694351,0.3604752908,-0.0184752986,0.0116733286,0.0038770927,0.0113841901,1
1158,0.2350013904,0.0195095531,-0.0327399777,0.0248609817,0.0208321584,0.0209930034,1
1159,-0.0319364625,-0.0776194833,0.1008329216,0.1136133291,0.007059515,0.0566227864,1
1160,0.3153566335,0.0773186259,-0.1092277518,0.0186798686,0.0066874474,0.012097652,1
1161,0.0349496845,0.1619695061,0.0073151421,0.0411734321,0.0557653036,0.0162872059,0
1162,0.1774401355,0.1979518127,0.0086467491,0.0296746675,0.0667541701,0.0208192819,1
1163,0.1908088127,-0.0081338157,0.0889137171,0.0168948906,0.0084745941,0.0059343498,1
1164,0.1017492884,0.2055136494,0.0439703521,0.0145743358,0.0073254678,0.0064945734,1
1165,-0.1514585339,0.0219031869,-0.1864170797,0.0136952093,0.0078399662,0.0095143852,1
1166,0.1259132355,0.0637042057,0.2091531589,0.0309764778,0.0752283407,0.2038572992,0
1167,0.0632679342,0.310282506,-0.1287374944,0.0313369271,0.0264264557,0.0324774787,1
1168,0.0978710709,0.1739949295,-0.0952849466,0.0198149846,0.0756667449,0.0790591194,1
1169,0.105473533,-0.0422700133,0.021548846,0.0681947126,0.0961953153,0.1014081598,0
1170,-0.2875510876,-0.0479197299,0.0980405765,0.0256939503,0.0211510071,0.0105383463,1
1171,0.1104970689,0.2794909243,-0.1022256745,0.0093597302,0.0045258779,0.0049690919,1
1172,0.1153671669,0.0555570948,0.0160460664,0.0065722681,0.0130035567,0.0104223168,1
1173,0.1754691685,-0.0290656396,0.0065017836,0.0387928252,0.0898269828,0.1115835232,1
1174,0.296655161,0.3354424112,0.0824039918,0.4751246609,0.4025838423,0.4208736999,0
1175,0.435862998,0.0465105856,0.151121002,0.0779212455,0.0310890116,0.0224767732,1
1176,0.132754543,0.0290402467,-0.1433861453,0.0755132727,0.1021848545,0.096009462,0
1177,0.0653736765,0.1539501713,0.0424806685,0.006214747,0.0055836359,0.0034591384,1
1178,0.1445320478,0.3402207371,0.0240796841,0.0083365162,0.0103980699,0.0038392406,1
1179,-0.015037674,0.3574215578,-0.3394397291,0.0294052039,0.0150406975,0.0132802978,1
1180,0.1455430255,0.204855012,-0.0210865288,0.029443553,0.0136008072,0.0760426132,1
1181,-0.1230287426,-0.0389542791,0.1024185103,0.2731929786,0.0604304492,0.0516007818,1
1182,-0.054685708,0.2981853347,-0.0204763624,0.0069114466,0.0055606652,0.008237261,1
1183,0.1075878276,0.172233078,-0.1704631434,0.0664591334,0.0909490164,0.0233294838,1
1184,-0.222951761,0.1173862785,-0.0032735552,0.0118871835,0.0101771349,0.0054744371,1
1185,-0.0307575139,0.2958911833,0.1077229829,0.0206296959,0.0261330808,0.1356239563,1
1186,0.0387747538,0.0207807275,0.0658033351,0.0165745981,0.0227888857,0.0313275925,1
1187,0.2203436198,-7.65926693227E-05,-0.046628085,0.1528613416,0.0904195232,0.0571950731,0
1188,-0.1085946406,0.6117876016,0.3100217685,0.0963538553,0.2052673496,0.1779050933,0
1189,0.0828016346,-0.0130250293,-0.0486555458,0.0319742407,0.0227673448,0.0287237649,1
1190,-0.0432772484,0.3419795737,-0.1713922191,0.0182347414,0.0267748876,0.0488388822,1
1191,-0.1915324701,0.1748640478,-0.0096286715,0.0148413929,0.0078672215,0.0126347414,1
1192,0.0235773148,0.344430004,-0.0039767758,0.0098553245,0.0229915787,0.0310576159,1
1193,0.0238376763,0.2167010878,-0.0071155107,0.0477423426,0.0596873962,0.0519624984,1
1194,-0.0574391884,0.32269649,0.0661085709,0.0267473734,0.0215291953,0.3146739869,1
1195,-0.0005751247,-0.387340255,-0.1782040837,0.0091339778,0.017625197,0.0082656761,1
1196,0.1384317861,0.1809284741,0.0225941179,0.0145648208,0.0286632417,0.0313134802,1
1197,-0.2188816693,-0.0104038212,0.1008463653,0.023281392,0.0098281538,0.0064681228,1
1198,0.1326377924,-0.0163152782,0.0929397514,0.0283601095,0.0351180613,0.0138267595,1
1199,0.086810999,0.2816556454,0.0853973788,0.0542229377,0.0420645149,0.0462875223,1
1200,0.0835742286,0.1512266602,0.0386587017,0.0673247596,0.0186397385,0.0296630642,1
1201,0.0355847874,-0.370068,-0.1488367598,0.0321403965,0.0117012949,0.0199644225,1
1202,-0.052647496,0.1901724861,-0.1622293586,0.0201424394,0.0147247063,0.0276041377,1
1203,0.2604448845,-0.0544059808,0.0426869113,0.0302665922,0.0274804866,0.0261672426,1
1204,0.0167409881,0.0361218932,0.1612764821,0.0215470884,0.006841472,0.0040305632,1
1205,-0.0069583428,-0.1481782813,0.0476285251,0.1031404717,0.120907218,0.0122523521,0
1206,-0.0748594677,0.0310014725,0.049105043,0.0090102923,0.0048456624,0.0055610348,1
1207,0.3603343028,-0.1035576394,-0.0070010816,0.010318346,0.002973557,0.003045193,1
1208,-0.333451996,0.1316357151,-0.0007553594,0.0228279385,0.025951193,0.0124357299,1
1209,-0.0227866817,0.3306978924,-0.008652293,0.0265538435,0.0415890738,0.1271492279,1
1210,0.0517856713,0.0569805673,-0.0060470926,0.006511338,0.0060762526,0.0045473143,1
1211,0.1160433243,0.1389725378,-0.1772650717,0.0629555953,0.0844481621,0.0952366614,1
1212,-0.0088810845,0.0839351108,0.0661677948,0.0284882373,0.0154140211,0.016282785,1
1213,-0.0583953016,0.3604371195,0.2160748518,0.0188090428,0.0555141983,0.2478175516,1
1214,-0.1799869363,0.1467959801,-0.0061716912,0.0178884391,0.029821567,0.0170500635,1
1215,0.1056840697,0.0880986456,-0.0422609883,0.0340620879,0.1336411901,0.1211723154,1
1216,-0.0822735327,-0.0066201448,0.0007317861,0.0130972967,0.0088189543,0.0057097385,1
1217,0.1334902478,0.1755421514,0.1813157757,0.0311214095,0.0882487885,0.0411053181,0
1218,-0.0234848498,0.3262577211,0.2007423379,0.023378807,0.1219105577,0.0822179785,0
1219,0.0621075139,0.0713109064,0.0378051167,0.0169220252,0.0086373417,0.0080137923,1
1220,-0.0087683137,0.3240977291,-0.131653212,0.0347670976,0.0141448069,0.0799431055,1
1221,0.0579405876,0.1305987809,0.0078508511,0.0076763124,0.0110776181,0.0073655174,1
1222,0.0999808347,0.2980756693,0.0821266928,0.0077176899,0.0062105309,0.0068653904,1
1223,0.1423851988,0.2883570769,0.049137669,0.0319464163,0.0293068798,0.019359502,1
1224,-0.0003536487,-0.0907791175,0.012350647,0.0149099324,0.0095114108,0.0072136454,1
1225,0.2643018247,-0.105019794,0.0834083319,0.0482340697,0.08751586,0.0948378672,1
1226,0.0667656263,-0.1487180239,0.0741714685,0.0115956855,0.0081602404,0.0071669024,1
1227,0.1115642096,0.177333251,0.0930973865,0.0660066437,0.0868025978,0.0486031637,1
1228,-0.0830989092,-0.0723330498,0.1236551291,0.0105096362,0.0101036006,0.009188349,1
1229,0.2501361673,-0.0901975688,0.1020496133,0.0778256012,0.1566343818,0.0419350764,0
1230,0.068069804,0.0003557074,-0.0867244315,0.0086411386,0.0073345827,0.0090642867,1
1231,-0.1619250996,0.173888741,-0.0804550343,0.0076986078,0.0042260907,0.0057403606,1
1232,0.2782589283,-0.1355311275,0.0580644065,0.0261449046,0.0097086142,0.0216342219,1
1233,-0.0190510612,0.0641314353,-0.0349673517,0.0987517389,0.3194588108,0.0410262185,0
1234,0.0577026801,0.1758005299,-0.0033840021,0.0143995095,0.0038692205,0.0053619084,1
1235,0.1277579211,0.0782900538,0.0608506043,0.0304196414,0.0416371487,0.07504126,1
1236,-0.0083503477,0.3630245976,0.1410179442,0.0482632763,0.0566319162,0.2310691837,1
1237,0.2528730861,0.0768017794,0.027737997,0.0532874032,0.1847865332,0.0516533467,0
1238,-0.0945964327,0.1854085817,-0.0380965116,0.015583301,0.0062922016,0.0150683989,1
1239,-0.1021552857,0.4097281275,-0.2471956155,0.0180370889,0.0675736666,0.1924023077,1
1240,-0.0638999219,-0.0876006021,-0.0786917478,0.0369539458,0.0336412557,0.0209746278,1
1241,0.0101666268,0.0309741472,-0.0063348245,0.1545443521,0.0854429865,0.0925170084,0
1242,0.0007029802,0.2552270478,-0.0037069423,0.1598532963,0.0480028634,0.0461339768,1
1243,0.0025262396,0.0063185471,-0.0498173663,0.0419203681,0.0500694479,0.1252126886,1
1244,0.1461131342,-0.0453751204,0.4977135088,0.0686014339,0.044490297,0.1322079226,1
1245,-0.1803547211,0.2089923626,-0.070425157,0.009653186,0.0093923736,0.0059818556,1
1246,0.2028556051,0.2167657331,0.1130255202,0.066676866,0.0336295138,0.0378985115,1
1247,0.0365513404,0.0463378327,0.0838774791,0.0227290504,0.018138388,0.0782081129,1
1248,0.0252151475,0.2630111713,0.1872740637,0.0132404747,0.0111215185,0.0058152116,1
1249,0.0014049356,-0.0602930577,0.0108420349,0.0684027015,0.0487758319,0.0587927963,1
1250,0.1223455482,0.1189172558,-0.1081771915,0.0224713501,0.0567780601,0.0714602052,1
1251,-0.0469166233,0.1733473944,-0.1484525339,0.0172974086,0.0124412838,0.0152354432,1
1252,0.3187949442,-0.1603096008,-0.0457175436,0.0822839679,0.1338249534,0.0298125956,0
1253,-0.0785842931,0.1652444661,-0.1464555673,0.0280936351,0.0262185259,0.0278574531,0
1254,0.1087310896,-0.0700307873,-0.0271140871,0.011255775,0.0121690646,0.0196051346,1
1255,0.3480283984,-0.1133949805,-0.0236943543,0.0717659507,0.1105179378,0.0224567165,0
1256,0.1494637518,0.2311063426,0.0195251469,0.0198466264,0.0331473637,0.0155849693,1
1257,0.0238435829,0.0037928339,0.1289387873,0.0110041714,0.0069302413,0.0059922394,1
1258,0.0155599338,0.1387786816,-0.0106458725,0.0933209876,0.2009146013,0.1098360924,1
1259,0.1217562775,-0.0913745162,0.0205037283,0.1689470317,0.0720113253,0.0808897389,0
1260,0.3009004024,-0.0596644785,0.0182571242,0.0071174084,0.0043870571,0.0037844299,1
1261,0.0788525041,-0.0184218373,0.0131123204,0.0333931341,0.0985730793,0.1347812901,1
1262,0.1519008566,0.2394868884,0.0360222032,0.0092917833,0.0044451644,0.0072808313,1
1263,-0.0419878821,0.0248740255,-0.0015254184,0.0300262583,0.0161180357,0.0975669369,1
1264,-0.1685890558,0.183170741,-0.0724450482,0.0162476474,0.0069259802,0.0076817521,1
1265,-0.0610913719,0.1738896135,-0.0590495685,0.0203267991,0.0091671549,0.0166742146,1
1266,0.1029906678,0.2636703944,0.0561947098,0.0292740334,0.0247099218,0.0273890381,1
1267,-0.0992413017,0.2876366426,0.1957442367,0.123063381,0.0670840206,0.0991076157,1
1268,0.0530596187,0.24039551,0.0245020182,0.014483915,0.0119031437,0.0192069608,1
1269,0.2496747742,-0.2191771388,0.0515805197,0.1719653634,0.3792924902,0.1198182477,0
1270,0.0241609509,0.3417403944,0.0500922676,0.0311630286,0.0175394248,0.0256065786,1
1271,-0.0545353765,0.044966943,0.010337094,0.0263414671,0.0109005956,0.0036056917,1
1272,-0.2001661846,0.2258939282,0.0300186372,0.3667632888,0.1835904639,0.1853981055,0
1273,0.1912298641,-0.4538821259,0.2764952749,0.0545490846,0.0520917711,0.0591972173,0
1274,0.1470258219,0.2218901235,0.0029339824,0.0130033592,0.0234478786,0.0714286141,1
1275,0.0300988002,-0.0390249721,-0.0249129094,0.0437506112,0.0075619307,0.0152501502,1
1276,0.1889102629,0.1564426853,0.1283528406,0.0107977093,0.0103126807,0.0042642537,1
1277,0.4102023212,0.6546719291,-0.3163558931,0.6473222129,0.6454870675,0.647247343,0
1278,0.1217483108,0.2345069243,-0.0921900789,0.0061585804,0.0032273514,0.0052253208,1
1279,-0.0404396146,0.0202924233,-0.0439209444,0.0583506866,0.0750416259,0.0704544329,1
1280,-0.1646088167,0.2147613426,-0.0418789542,0.0107160055,0.0042606258,0.0039955735,1
1281,0.1578225498,0.1831144343,0.0258022617,0.0173855452,0.0407553264,0.0316042219,0
1282,-0.0132633036,0.2553649944,-0.1990021853,0.2169802393,0.1022774827,0.1359095999,1
1283,0.1716514669,0.2762351355,0.0334126239,0.0301283979,0.0076127167,0.0312637774,1
1284,0.048251076,0.3228061155,0.0418952757,0.0263188509,0.0409508501,0.0934054806,1
1285,-0.0516622343,0.3813716773,0.1538419857,0.0459048946,0.0709086752,0.1088955017,1
1286,0.1259307211,0.2784907769,0.0466451104,0.0037741925,0.0038156396,0.003085245,1
1287,0.1984037052,-0.5096917052,0.1538678032,0.0153874451,0.0395430005,0.0185453817,0
1288,0.3065163785,-0.1177442351,0.0936116167,0.007527304,0.0037952205,0.0038858446,1
1289,0.118296092,0.1056976554,0.0830346151,0.0275475149,0.0500797133,0.0908629018,1
1290,0.0433975866,0.152736791,-0.1104663568,0.1714676689,0.1495659528,0.1764377296,1
1291,-0.3230122789,-0.0494244385,0.1103569689,0.0627350765,0.071411506,0.0374551022,1
1292,0.282539008,-0.1332924669,0.1120241976,0.0394223529,0.0120978781,0.0183297984,1
1293,-0.1776878805,0.2822599753,-0.3696968606,0.0264283642,0.0511708749,0.0456580132,1
1294,0.1020242179,0.0131413929,-0.1405516616,0.120864245,0.0213053317,0.054957938,1
1295,-0.0798919134,0.3141421434,0.4490632262,0.0179934137,0.0261768867,0.1392571494,1
1296,0.1281353506,0.1435894289,-0.2057375287,0.0492106868,0.0708740166,0.0923691641,1
1297,-0.0063367089,0.0948422884,-0.1654877809,0.0154774349,0.0188993607,0.0140295496,1
1298,0.1296648972,0.1636238207,-0.1073322382,0.0297342871,0.0396793133,0.0443874819,1
1299,0.0310670364,0.4003443466,0.202713255,0.0135200706,0.0066999148,0.0113642294,1
1300,-0.2039277602,0.4038692908,0.4976873267,0.1810840203,0.0236855972,0.1222539361,0
1301,-0.1869900398,-0.0488915906,0.1154529195,0.0222000044,0.0287901758,0.0055583474,1
1302,0.065893922,0.0067468155,-0.005402851,0.0547202949,0.0447090114,0.0377966909,1
1303,0.1153991359,0.1352856629,-0.1253836868,0.0191467017,0.0434939607,0.0672083748,1
1304,0.2117776255,-0.0510924317,0.0851145644,0.0604087272,0.0675401815,0.1071276725,1
1305,-0.0105078977,0.433825745,0.2333998673,0.0277161457,0.0280661073,0.1562916344,1
1306,0.0663426733,0.0240926351,0.0009447493,0.005728236,0.0041308766,0.0062791416,1
1307,0.1326557626,0.2635371514,0.0503092809,0.0060645852,0.0041161802,0.0033859824,1
1308,-0.0403473427,-0.1245579444,0.0059857941,0.0523891947,0.0458577019,0.0370150043,1
1309,-0.058086946,0.3312691554,-0.0779615001,0.0791239649,0.0353659846,0.2411231223,1
1310,0.0695616295,-0.1892605524,0.0913773714,0.4875707343,0.0968231396,0.1221030575,0
1311,-0.0105332072,-0.0508554518,0.1298740797,0.0146328989,0.0223406261,0.0134132143,1
1312,-0.1220499112,0.2349455219,-0.0392361096,0.0056712402,0.0049281045,0.0049146971,1
1313,0.1385363578,0.199058255,0.0638099191,0.0079001884,0.0062917105,0.0045368204,1
1314,0.0732263992,0.0431312799,-0.1258918586,0.0317241647,0.026219955,0.0329371945,0
1315,0.091442112,-0.0044419243,-0.143966825,0.0657828319,0.199330216,0.3042153425,0
1316,0.2987032271,-0.0579066713,0.0225627865,0.0070906761,0.0039445519,0.0066842363,1
1317,0.0115046264,0.0060456819,-0.0687115602,0.0220860086,0.0242763449,0.1206212006,1
1318,0.1285473737,0.133113351,-0.2181602075,0.0337466704,0.0281731034,0.1024423384,1
1319,0.296760494,0.2128965181,-0.027513349,0.0515542459,0.3820652636,0.0661743997,0
1320,-0.176648795,0.3175593283,-0.4059527757,0.0745397815,0.0520882277,0.3177312901,1
1321,-0.1113305013,0.2163494498,-0.0457020558,0.0461144272,0.0569400167,0.0240688685,0
1322,0.0600582068,-0.1655935179,-0.1206526048,0.0278138612,0.0070500728,0.0065620857,1
1323,0.090665504,0.1173694458,0.007698479,0.0222460702,0.0491464215,0.082351744,1
1324,0.0909108072,0.2886022749,-0.0276838849,0.0046308663,0.0031414197,0.0032811234,1
1325,0.1376827096,0.2663654645,0.0993050665,0.0697731239,0.0391634948,0.0594800214,1
1326,0.06848369,0.0136581579,0.0131487846,0.0069818663,0.013816539,0.0119332072,1
1327,0.1373177052,0.3256149004,0.0308439876,0.0112834812,0.0069179119,0.0034108544,1
1328,0.1196893936,-0.6060897092,0.0040330428,0.1192403145,0.0969825553,0.0966907617,0
1329,0.0574709793,0.2071270406,-0.0774385323,0.0465276378,0.1312509616,0.1698385102,1
1330,0.2668271753,-0.0856599809,0.1035708347,0.0076311732,0.0071955061,0.006379318,1
1331,-0.2446135139,0.0891452112,0.0232002553,0.0115652327,0.0119842614,0.0095071338,1
1332,-0.4310451036,0.0160856303,0.03560113,0.2246502418,0.1024779109,0.0395998952,1
1333,-0.2073979984,0.3197287769,-0.2061680182,0.068752281,0.0375398277,0.2478815735,1
1334,-0.1053085307,0.2200104422,-0.0535358757,0.0060583181,0.004660916,0.0078520356,1
1335,0.1203148458,0.0606088741,0.2523924741,0.0101915149,0.0071225066,0.0044708098,1
1336,0.2685209825,0.1257523308,0.0539255602,0.1000213422,0.0901702169,0.0282669465,1
1337,0.0970674653,0.0009813482,-0.0739496088,0.0181582086,0.0122382703,0.0103968951,1
1338,0.0645933066,0.1528991704,-0.0127468614,0.1939543717,0.1243610346,0.107211462,0
1339,-0.168198761,0.2018283187,-0.0618200765,0.01390121,0.0452080166,0.0156808922,1
1340,0.1471997729,0.2321322669,-0.1342594821,0.0141879151,0.0110551631,0.0034114665,1
1341,-0.165662508,0.1832271235,-0.0769008769,0.0146210524,0.0051149614,0.0061871929,1
1342,0.0419039393,0.1220104259,-0.0717548047,0.0408009781,0.0399788462,0.1004768584,1
1343,0.0229996044,0.1967972725,0.002874572,0.053543126,0.0926878002,0.0546684941,1
1344,0.2478299283,-0.0574834398,0.1133924518,0.004890593,0.0034426211,0.0035348517,1
1345,0.1966501036,0.0054235833,-0.1461189402,0.0160406812,0.0651989169,0.01729518,0
1346,0.1109639446,0.013760083,0.1889350876,0.0118539137,0.0045268513,0.0045708863,1
1347,0.0375227974,-0.1624780956,-0.1183640916,0.0191542675,0.0082949777,0.0109634577,1
1348,0.1079955135,0.1130611058,-0.0077765681,0.0168940852,0.111529453,0.0927888897,1
1349,0.2935875857,-0.3843029641,0.0817721399,0.0366875914,0.1858266508,0.0621798372,0
1350,0.0587992654,-0.1394669964,-0.1227200805,0.0622079953,0.0730518275,0.0182272423,1
1351,0.1193089382,0.1053520502,0.0346195756,0.0220235081,0.0499377037,0.1263594442,1
1352,0.0414495501,0.2948463426,0.0519937104,0.015864377,0.0146770376,0.0176681925,1
1353,-0.1260585526,0.1902522271,-0.0234179597,0.0133031015,0.0059250509,0.0095614359,1
1354,0.1506943068,0.0978301259,-0.0327732052,0.0143220366,0.0059951954,0.0038071106,1
1355,0.443837247,0.2497374024,-0.0539312559,0.1445919238,0.0647491593,0.0232074796,0
1356,0.1153011211,0.3494270598,-0.0080638484,0.0270661962,0.032182012,0.0258638577,1
1357,0.086333604,0.1596709386,0.0472430868,0.0580406877,0.1091995911,0.071314883,0
1358,-0.1779459402,0.1879441673,-0.0679997861,0.0233328023,0.0066042896,0.0128814033,1
1359,0.1290751406,0.0791810347,0.0930289737,0.0225350605,0.0071011301,0.0078903528,1
1360,-0.2410398645,-0.0027555598,0.1341833267,0.0453873776,0.0196206336,0.0149517945,1
1361,0.0466160994,-0.0822436773,0.0355174948,0.0190721615,0.0079538724,0.0179377905,1
1362,0.1348215327,0.2611252749,0.0808048829,0.0182494314,0.0202402855,0.0337278707,1
1363,-0.0245075994,0.0489602343,-0.0239444478,0.1941737924,0.0602718167,0.1066149612,1
1364,-0.0066002834,0.7018728964,0.1234329271,0.1632009436,0.0684269474,0.1717801702,1
1365,0.1499021159,0.1907573386,0.1265508713,0.0571364001,0.0185842504,0.0212164521,0
1366,0.3721053466,-0.1405051394,0.1044091498,0.014538111,0.0042850769,0.005448505,1
1367,0.1114982414,0.1595446988,-0.085384362,0.0369410622,0.0875382092,0.1972627863,1
1368,0.0760507984,0.2266096653,0.0153976561,0.0281506464,0.0196207217,0.1144490022,1
1369,0.13043821,-0.000084212,0.0793749805,0.0189911741,0.0078940027,0.00541645,1
1370,-0.1982261036,0.0217480723,0.1081183681,0.02960532,0.0252201584,0.0120769221,1
1371,0.3479639243,0.0175461561,-0.0075455317,0.0729946033,0.0353226498,0.0149448091,0
1372,-0.1754492112,0.1720779283,-0.0586483655,0.0156095469,0.0089164255,0.0126348262,1
1373,0.102168008,-0.0550917184,0.0411406548,0.0194180098,0.030000009,0.0265510158,1
1374,0.0782378673,0.2448425857,-0.0034872568,0.018959842,0.0193324648,0.019906436,1
1375,0.0369198575,0.2929844229,-0.0909415579,0.6760361812,0.51418873,0.6911616226,0
1376,0.0548409685,0.0167030555,0.1650334661,0.0046272234,0.0051668555,0.0054194335,1
1377,-0.2394880717,0.1528816215,-0.0194947195,0.0113879433,0.0049156987,0.0048841619,1
1378,0.0455304084,-0.0668413625,-0.0154704887,0.0543755063,0.1273594747,0.0888635982,1
1379,0.3499632112,-0.115885139,0.1554402657,0.0503611805,0.0538572367,0.1248771627,1
1380,-0.0409707124,0.0382918733,0.0969914892,0.0058856212,0.0065641473,0.0043650545,1
1381,0.1394293227,0.2594067849,0.0586944012,0.0053382565,0.0038723063,0.003145711,1
1382,0.077338845,0.2162534888,-0.0403305039,0.0864478227,0.0873223129,0.0947908449,1
1383,0.0552027466,0.0212385864,0.0812519363,0.0070840754,0.0049281215,0.0031911772,1
1384,-0.0464411116,0.3181866335,0.2260943068,0.0104211468,0.0121307769,0.0090289102,1
1385,0.0611509594,-0.0393402673,0.2393224701,0.0096801449,0.0105037782,0.0069676145,1
1386,0.0712098932,0.2333133386,0.0418272913,0.0293032001,0.0224273522,0.0283149447,0
1387,-0.2306048207,0.1702814777,0.0069437944,0.0151605044,0.0298222384,0.0097196051,1
1388,0.1895589323,0.1962962709,0.0337428701,0.0211387334,0.0089736402,0.0069670771,1
1389,0.0456666693,-0.0751719426,0.1663279323,0.059031157,0.0072037689,0.0072175317,1
1390,0.3470420996,-0.1414016155,-0.0500500946,0.0241363786,0.0685828187,0.08564236,1
1391,-0.0518282359,0.4514683745,0.3844253426,0.0164901437,0.0142626791,0.010736212,1
1392,-0.1601575737,0.2206702032,-0.045879647,0.0063498779,0.0021931698,0.0065744632,1
1393,0.1313532749,0.3314243028,-0.1089009773,0.0077418721,0.0108240898,0.0080992674,1
1394,-0.0021948553,0.0058884542,-0.1065664622,0.0147517033,0.0053533884,0.0055012821,1
1395,0.0346926562,0.0317892315,0.1453655976,0.0099013326,0.0064446725,0.0059363879,1
1396,0.2749269363,-0.0556365124,0.0494350235,0.004793225,0.0099775106,0.012687414,1
1397,-0.0481628331,0.324183749,0.6567223307,0.0284550481,0.0160078072,0.0320445633,1
1398,0.1603378327,0.2228528566,0.0171679472,0.0064433073,0.0051815202,0.0075915733,1
1399,-0.0377311294,0.2158021434,0.1580742004,0.0767164383,0.0531979303,0.0351231637,1
1400,0.1444575538,0.1322825247,-0.1499252789,0.0462929034,0.0711891191,0.1078392454,1
1401,0.0639914934,0.3981316651,-0.2492902203,0.1791836141,0.2395146776,0.1645875051,0
1402,0.4214241793,-0.0091774676,-0.0339841891,0.0292396698,0.0268549502,0.0192594971,0
1403,-0.06362315,0.291609757,-0.0530699564,0.0606077433,0.0259272638,0.1553070377,1
1404,0.1233651506,0.2755698486,0.0521508888,0.0058468742,0.0055194596,0.0037247129,1
1405,0.0858894283,0.2858908127,0.1322862673,0.01911099,0.0072572077,0.013622491,1
1406,-0.0969119748,-0.3629820833,-0.1906103052,0.1040616504,0.0728981408,0.0595542813,1
1407,0.0280861618,0.1244069363,-0.3003371355,0.0106053758,0.0137900705,0.0085481532,1
1408,-0.0613327056,0.1463129528,-0.1847884455,0.0919642683,0.2223532215,0.1959914616,0
1409,0.1653139285,-0.4561362382,0.0657042529,0.0668662607,0.0562685744,0.0211103159,1
1410,-0.0010688839,0.3772894143,0.0430485423,0.0301331082,0.0492148089,0.0978106955,1
1411,-0.1122721916,0.1381628231,-0.0125184384,0.0217806536,0.0924638563,0.018857863,0
1412,0.1487174443,-0.3471072918,0.2101549099,0.052918346,0.2118544484,0.2027721175,1
1413,-0.1009805761,0.3835583745,0.3438691056,0.0308807662,0.0391176867,0.1139579108,1
1414,-0.0370265238,0.0810405387,0.0761609149,0.0580272051,0.065158534,0.0901453819,1
1415,0.1018847672,0.1759123147,0.013683789,0.0313521104,0.0082660009,0.01073217,1
1416,-0.0328773554,0.0633369554,0.0135051669,0.0301749062,0.0207216859,0.0094290005,1
1417,0.0647281979,0.2014720765,-0.0717725515,0.0584635159,0.1084629311,0.0966104074,1
1418,0.3955501434,0.0674895693,0.1369159681,0.0368065371,0.0277839377,0.0145018986,1
1419,0.1280141992,0.1216197187,-0.1937133426,0.004872705,0.0129571352,0.0088733435,1
1420,0.4463244382,0.1576308343,-0.0149817854,0.1020941385,0.2916997645,0.0861555525,0
1421,-0.0274780028,0.0437449544,0.0011560009,0.0592929485,0.0237795879,0.0103062569,1
1422,0.1643847761,0.1257915376,-0.0665796706,0.3193100143,0.4943476655,0.1109745693,0
1423,-0.1124495458,0.2154073347,-0.0505926785,0.0090114493,0.0046688624,0.0115064384,0
1424,-0.0509401994,-0.0282671828,0.1044923036,0.0112102046,0.0070182359,0.0077107248,1
1425,0.1067357582,0.3347263825,-0.0974555689,0.0354573313,0.0606494533,0.0334791907,1
1426,0.4871905108,0.2011444051,-0.0248311066,0.1589992961,0.074938245,0.0374327537,0
1427,0.0838891769,0.0758033665,-0.0267208546,0.0055048325,0.0048008761,0.0050799632,1
1428,0.0314783438,0.1889579004,0.054169008,0.1385504209,0.5145115215,0.0900929477,0
1429,0.0799096574,-0.0179299988,-0.0545696108,0.0074717418,0.0055109937,0.0056277,1
1430,-0.1106498655,-0.0579564058,-0.0657930845,0.0680763717,0.0686442255,0.054428338,1
1431,0.0951723936,0.0968042924,0.0473877008,0.0161891904,0.0130402556,0.0085529328,1
1432,0.0797125773,0.0838144789,0.0098524065,0.0124870685,0.0132354535,0.0047255845,1
1433,0.038837246,0.0214047072,0.2049680962,0.0381143918,0.0478280519,0.1659353391,1
1434,0.1235162,0.0967311255,-0.0019928848,0.0282635902,0.0205934947,0.0763436251,1
