,1,2,3,4,5,6,7,8,9,10,11,12,13
1311,0.3388969761,0.27267951,-0.8999045538,-0.0322067521,0.0685692988,-0.2057284861,0.0220010839,0.0205461454,0.0077650374,0.0480933666,0.074883678,0.1769340651,1
1312,0.33489249,0.30057,-0.8930196813,0.0387747538,0.0207807275,0.0658033351,0.0016906596,0.0038903968,0.0015934486,0.0165745981,0.0227888857,0.0313275925,1
1313,0.285853757,0.2738095777,-0.9180857211,0.1245062151,0.2411720478,0.0267990587,0.0134091401,0.0142076097,0.0072720024,0.022528043,0.0216396125,0.0261950714,1
1314,0.3328821474,0.3024265139,-0.8931454502,0.0614891167,0.07800478,0.0326480773,0.00234981,0.0034115007,0.0013221565,0.0114687843,0.0220135641,0.0109978986,1
1315,0.3484615184,0.3131631755,-0.8830807143,0.0984830049,-0.1682504016,0.0202642139,0.0117054191,0.021840851,0.0075989088,0.1342365394,0.2496579003,0.1997567395,0
1316,0.3043046215,0.2459375538,-0.9198493785,-0.2341824741,0.1394636909,-0.0520620456,0.0247491288,0.0081270704,0.0105808835,0.0352508971,0.1358256273,0.0305772197,0
1317,0.3437249243,0.2993871036,-0.8899371394,0.0297992754,-0.0015564489,-0.0340057515,0.0030180279,0.0142638754,0.0044531702,0.0305422432,0.0407190028,0.1224635454,1
1318,0.1215635239,0.2140362912,-0.9659504821,0.0856036109,0.1033298347,-0.0546028916,0.0425785227,0.062714791,0.0245841132,0.0499258994,0.0435975603,0.0136090909,1
1319,0.4594203347,0.2649659283,-0.8468777012,0.1598103546,-0.2440533705,-0.0534776279,0.026863704,0.0256920841,0.0119336159,0.0093069243,0.0150553083,0.0094061095,1
1320,0.3322123944,0.3104782271,-0.8906223665,0.0430627966,0.0050225432,0.1404782865,0.0033911718,0.0042270901,0.0008088082,0.0111333145,0.0252514813,0.0581363144,0
1321,0.3393935777,0.3046976255,-0.8898845498,0.0732263992,0.0431312799,-0.1258918586,0.0030219108,0.0076294089,0.0030828516,0.0317241647,0.026219955,0.0329371945,0
1322,0.3678364821,0.28405049,-0.8847761434,0.1955027888,0.0249519324,-0.1267960876,0.0302828018,0.0129044856,0.0099638629,0.0138398085,0.0262316268,0.0178934184,1
1323,0.2692661673,0.3371536614,-0.8950677888,0.0786022147,-0.2327074622,0.0488298991,0.0733313383,0.080191006,0.0294747739,0.0702794838,0.0538459735,0.0266952262,0
1324,0.3459332112,0.3087371873,-0.885582757,0.0698984587,0.1677027092,0.0162194757,0.0137434289,0.0203691551,0.0122862104,0.1319710754,0.0412465789,0.0127787279,1
1325,0.2995023108,0.3021978924,-0.9049666255,0.1460667649,0.1682985657,-0.1639323705,0.0014803981,0.0025414472,0.0012635946,0.0140284266,0.0079593763,0.0137988874,1
1326,0.3187617331,0.294883259,-0.9006055538,-0.1429738,-0.0336059368,0.1270665681,0.004797462,0.0166891536,0.0065472002,0.0904649615,0.0439170071,0.032831224,1
1327,0.334090502,0.3132128486,-0.8889206574,0.0738678398,0.0656251857,0.0439850315,0.0020191895,0.0090446544,0.0039276004,0.0109419963,0.0095675612,0.0111729567,1
1328,0.2955973068,0.2867057052,-0.9111826135,0.0705902891,0.1524649711,-0.1124069817,0.0088836157,0.0082532212,0.0046085165,0.0392503977,0.0745467157,0.0984948769,1
1329,0.3221576653,0.3191396175,-0.8909188645,0.0345533919,-0.0204298818,0.2444344364,0.0077695254,0.0228169453,0.0068536753,0.0769276836,0.0333528351,0.1554659332,1
1330,0.3003412311,0.2465209761,-0.9210460637,0.1352119283,0.155687255,-0.0427233745,0.019267814,0.0152808945,0.009589892,0.0056334772,0.0077568893,0.0081064076,1
1331,0.3141645777,0.3079597968,-0.898027012,0.1577091992,0.1673725777,-0.1010806865,0.0018146147,0.0021028727,0.0010751043,0.0123008932,0.0064995739,0.016577387,1
1332,0.2976120837,0.2779162311,-0.9128143187,0.1236867769,0.2236515339,0.0805720359,0.016444748,0.0235936723,0.0115127011,0.0168592068,0.0123891071,0.0057125757,1
1333,0.2096096494,0.2821827729,-0.9350873307,0.0231311486,-0.114479256,-0.0058773956,0.0311610422,0.0321493047,0.0066118482,0.0148191167,0.0659530253,0.0620165422,1
1334,0.3201551275,0.3126476534,-0.8942654861,0.0665301486,0.157858757,0.0350365522,0.0011861753,0.0058558947,0.0023822508,0.0050982098,0.0051414457,0.0044743173,1
1335,0.3602553028,0.3188269283,-0.8763613227,0.1463750862,0.1379266263,-0.0244354309,0.0107103148,0.0180506307,0.0107622459,0.129075569,0.0333745046,0.0201921224,1
1336,0.2903351355,0.2899589522,-0.9106104582,-0.1459132601,0.1484887418,0.0463336873,0.0337673002,0.0343235391,0.0099768551,0.1577677487,0.2301190492,0.0554615698,1
1337,0.3583143426,0.2948078645,-0.8856896096,0.0455304084,-0.0668413625,-0.0154704887,0.0086584351,0.0116442439,0.0065182842,0.0543755063,0.1273594747,0.0888635982,1
1338,0.2740138167,0.2935398088,-0.9146930677,-0.0122645315,0.049851166,-0.0921140612,0.038875301,0.0206554656,0.012225393,0.0679350021,0.0758160796,0.1030079266,0
1339,0.2817292032,0.2893772749,-0.9146605418,0.0077175917,0.2058937065,-0.0855615892,0.0104545074,0.011299002,0.0069675519,0.0567670858,0.0760078731,0.0497016437,1
1340,0.2771346016,0.2715682829,-0.920642753,0.1049682271,0.2784605777,0.0304767378,0.0212624272,0.0336936024,0.0166315328,0.0119093273,0.0055613787,0.0052642667,1
1341,0.3177088845,0.3057648327,-0.8975212351,0.0577026801,0.1758005299,-0.0033840021,0.0016612246,0.0042755367,0.0018735616,0.0143995095,0.0038692205,0.0053619084,1
1342,0.3187856653,0.3105814263,-0.8954783108,0.0521364052,0.1565194343,0.0443347745,0.0014280788,0.0051780732,0.0021781683,0.0040371441,0.0058127748,0.0059516497,1
1343,0.2379947291,0.2023465813,-0.94704349,0.2389379482,0.1590573064,0.0759109438,0.0448798716,0.0571386576,0.0156176559,0.0324127488,0.0624510915,0.0339582501,1
1344,0.2927714701,0.2496508566,-0.9229651275,-0.2306048207,0.1702814777,0.0069437944,0.0079508802,0.0044154001,0.0034688346,0.0151605044,0.0298222384,0.0097196051,1
1345,0.3902798805,0.3754704701,-0.8404488247,0.5278240876,-0.0273606766,0.0598278809,0.0154125992,0.0063655699,0.0084422517,0.0295758403,0.0049750917,0.0076286672,0
1346,0.2704675857,0.2771469641,-0.9216361554,0.143768945,0.2497985697,0.0348873196,0.0164024769,0.0165126225,0.0090493536,0.0269513514,0.0199639716,0.0723521596,1
1347,0.2977235657,0.2705498765,-0.91430349,0.1318598574,0.0125636628,-0.0387508074,0.0359912849,0.0276453231,0.0123661346,0.0180630268,0.0401710638,0.0423820482,1
1348,0.3033751155,0.2877799402,-0.9005770717,0.1147714859,0.0195214321,-0.034149171,0.0815009659,0.0816861264,0.0281453147,0.1481310352,0.2907037563,0.3368979199,0
1349,0.2815193745,0.2375170279,-0.9107846892,0.443693996,0.4108237251,-0.2053563276,0.1443936801,0.1078483807,0.0481961724,0.3805041316,0.5179409539,0.3374633141,0
1350,0.0944133705,0.0791510438,-0.9687253147,0.4201084776,0.1627918937,-0.2366431918,0.1598979372,0.1341653574,0.0531488677,0.2630253874,0.2834601436,0.1238617392,0
1351,0.2993826295,0.3066153267,-0.9008593068,0.2604911753,0.0797227343,0.0130172778,0.0395527129,0.0525679886,0.0219493155,0.0465919654,0.1478702184,0.1063076237,1
1352,0.3106153745,0.30938651,-0.898675745,0.1298016634,0.0232014031,0.0063790894,0.0104967081,0.0070167217,0.0045340474,0.0629460191,0.0510784261,0.151504152,1
1353,0.2767626494,0.2369542669,-0.9310491036,-0.2059188238,0.3242710653,-0.096578812,0.017170029,0.0081042504,0.0064957765,0.0323663535,0.0902255636,0.0265779829,1
1354,0.3541620558,0.3104840558,-0.8821331673,0.0596380378,-0.1549914701,0.0512494606,0.0022525786,0.0019599267,0.0010070436,0.0089126218,0.0060792159,0.01005222,1
1355,0.2110490677,0.2758539124,-0.9368599363,0.2945290558,-0.1285261275,0.0071788211,0.0292825978,0.0261433793,0.0107470252,0.0097034631,0.0034715829,0.0047974888,1
1356,0.2992827092,0.2729377291,-0.9139189323,0.1383663096,0.2017653386,0.0588351112,0.0169814606,0.0175951822,0.0094399881,0.0090302426,0.0055855752,0.0063249645,1
1357,0.3399202032,0.3026362112,-0.8898502191,0.0739590725,-0.0339792328,-0.0158512975,0.0107327206,0.0282322823,0.0109494687,0.1604224726,0.0735983548,0.0675586601,1
1358,0.2895558992,0.3094631394,-0.8985693984,0.2496747742,-0.2191771388,0.0515805197,0.0987372621,0.0425052293,0.0375126084,0.1719653634,0.3792924902,0.1198182477,0
1359,0.2443041912,0.2769640438,-0.9280468446,0.2987032271,-0.0579066713,0.0225627865,0.0318096869,0.032803558,0.0157325609,0.0070906761,0.0039445519,0.0066842363,1
1360,0.3862638645,0.3676428088,-0.8458667171,0.5202013665,-0.0356356741,0.0626587729,0.0086156709,0.0067163494,0.0053929482,0.0172933517,0.0063973548,0.0139725527,0
1361,0.2302486733,0.282047259,-0.9261127371,0.2041399171,0.1498154233,0.19925958,0.0445996959,0.0822855284,0.0314650047,0.0470678178,0.1429541627,0.1941924705,1
1362,0.1752459414,0.2866829562,-0.9396228048,-0.1275012254,0.3097662749,-0.0555649825,0.0430213951,0.0473864772,0.0106968142,0.0537220557,0.0243430296,0.4261849801,1
1363,0.3018700438,0.25564951,-0.9184173665,-0.2049041076,0.1528943466,-0.0268087305,0.002040005,0.0046673713,0.001142229,0.0118417343,0.0125840964,0.0107067009,1
1364,0.299148745,0.2719608765,-0.9145409044,-0.1675916183,0.1511994378,-0.0245309865,0.0061454403,0.0100652294,0.0048140552,0.0383180251,0.0266131215,0.0123318913,1
1365,0.3036317729,0.2543181793,-0.918200745,-0.2285698645,0.1186346853,0.0048264263,0.0048526752,0.0032661231,0.0017935846,0.0123398331,0.0216373695,0.0052508986,1
1366,0.1690907801,0.2883595139,-0.941352506,-0.0796706408,0.3489071275,-0.0144991352,0.0329051029,0.0310697052,0.0080285045,0.0993064156,0.0274570082,0.3106667437,1
1367,0.2989120478,0.2773022271,-0.9118361912,0.2869204781,0.0015805544,-0.2417417769,0.0243732544,0.0391837139,0.0134294733,0.0305418353,0.022271908,0.0191933915,1
1368,0.3482508247,0.3149925458,-0.8828277809,0.1966501036,0.0054235833,-0.1461189402,0.0048745545,0.0087592551,0.0039599585,0.0160406812,0.0651989169,0.01729518,0
1369,0.3131241713,0.2911273466,-0.9030552351,0.0981729486,0.1641538385,-0.0969672277,0.0288938045,0.0273985459,0.0101908624,0.1967869683,0.1614208796,0.193611152,0
1370,0.3017474183,0.2772338048,-0.9116010438,-0.1126761713,0.1258266089,0.008604808,0.0066787649,0.0299538912,0.0114735385,0.082405952,0.0992056757,0.1082399565,0
1371,0.37448151,0.3062361116,-0.8742175737,-0.0583660226,-0.3622977649,-0.0845765355,0.0335349768,0.022186909,0.0104804468,0.0562747803,0.04273725,0.1238707379,1
1372,0.2764057211,0.255042008,-0.9261966454,0.1250521629,0.2433149243,0.065402761,0.0159868812,0.0191190603,0.0095979507,0.024551833,0.012994303,0.0204968998,1
1373,0.1735774661,0.2731793108,-0.9451121793,-0.0821715524,0.2801115307,-0.0277068385,0.0209612242,0.037628932,0.0123134355,0.0607357125,0.0613355734,0.1210599201,1
1374,0.1696783944,0.1559379681,-0.9448353028,0.1282896987,-0.1616202908,0.1538840171,0.1656499424,0.1538962025,0.0552711562,0.2586653598,0.2316356072,0.1546424734,0
1375,0.311309012,0.2833512032,-0.9060053307,-0.1519059874,0.0417699043,0.0648284369,0.0123603071,0.03966979,0.0150531482,0.1478691531,0.0996190133,0.1088712455,1
1376,0.1594703665,0.1382995896,-0.9438760518,0.022337867,-0.1249629442,0.0621795208,0.1852983866,0.1611322461,0.0651255015,0.0581669235,0.1514251498,0.1248156476,0
1377,0.2192694622,0.273613004,-0.9337440637,0.4334797888,-0.1221206574,0.152213988,0.0314407336,0.0597010436,0.0250219022,0.0113234144,0.0041510779,0.0042737189,1
1378,0.31857949,0.3063359602,-0.8970221434,0.1475269442,0.1431855458,-0.0890676415,0.0026213314,0.0027064567,0.0015690568,0.016815844,0.0124536968,0.0165997614,1
1379,0.2164400916,0.2740305777,-0.9361497371,0.0124742279,0.326314749,-0.1654187295,0.0364726844,0.0176843686,0.0064454859,0.0210731996,0.0271561724,0.1285332345,1
1380,0.3394980359,0.2888487012,-0.8950973147,-0.0423621931,0.2041396494,0.000390153,0.0046407974,0.0083155881,0.0041932395,0.0292085236,0.0287147204,0.020009831,1
1381,0.2878651275,0.275990239,-0.9166630159,0.1173779259,0.295353012,0.0518630132,0.0153249703,0.0189829319,0.0098341976,0.07710014,0.0195073552,0.0362100743,1
1382,0.3120235936,0.2749396215,-0.9086541116,0.1327996295,0.1554729641,0.0327895803,0.0282342468,0.0201338231,0.013953693,0.0138367091,0.0125558794,0.0138594617,1
1383,0.3067747171,0.2535500159,-0.9173850239,-0.2220035657,0.1037204319,0.0056803544,0.0007699086,0.0022992215,0.0006628821,0.0057968708,0.0041214074,0.0037183634,1
1384,0.2890333904,0.2468842948,-0.9247239363,0.1112672247,0.1702271912,-0.0061521817,0.012150767,0.0142753685,0.0064843547,0.0184029087,0.0117776286,0.0154634712,1
1385,0.283465012,0.2970404382,-0.9103763665,-0.1087980907,0.3954137729,0.0421593716,0.0369849531,0.033895166,0.0106142722,0.0575168619,0.1484036075,0.1861594013,0
1386,0.2088833665,0.2772806773,-0.9353437649,0.1774401355,0.1979518127,0.0086467491,0.0473662321,0.0431477177,0.0225813067,0.0296746675,0.0667541701,0.0208192819,1
1387,0.3181929243,0.3177912709,-0.8931688884,0.0878742179,0.0248337841,0.175362243,0.0014232224,0.0028404522,0.0010980864,0.0075987876,0.0046207755,0.0054512114,1
1388,0.265371255,0.2637795498,-0.9212738964,0.3149615657,-0.0902706426,0.0004488399,0.0668810473,0.069987892,0.0433758907,0.0165481131,0.0046789324,0.0069474359,1
1389,0.3179974861,0.3127109044,-0.8947238167,-0.0910406414,-0.0456240941,0.1520783307,0.0028517061,0.021798452,0.0086862373,0.128728063,0.0161763031,0.0158953184,1
1390,0.1565842072,0.3076631912,-0.9376428207,-0.0083503477,0.3630245976,0.1410179442,0.0239859303,0.03156262,0.008895613,0.0482632763,0.0566319162,0.2310691837,1
1391,0.2988133307,0.2700427171,-0.9146424462,0.1044926573,0.1232476223,-0.0966711243,0.0203114398,0.0265379772,0.0099939729,0.043718602,0.0682742367,0.0609647399,1
1392,0.3459332112,0.3087371873,-0.885582757,0.0698984587,0.1677027092,0.0162194757,0.0137434289,0.0203691551,0.0122862104,0.1319710754,0.0412465789,0.0127787279,1
1393,0.2185547753,0.2724266853,-0.9256415737,0.0627892645,0.274891255,0.0114032928,0.1195369864,0.0681051242,0.0477264056,0.0114473426,0.0323682515,0.0174959559,0
1394,0.1670788048,0.3289370558,-0.9290497171,0.0143617747,0.3812945219,0.2244944024,0.0214157305,0.0158357123,0.006504215,0.029359447,0.0276034789,0.0479892537,1
1395,0.1634701394,0.2280396414,-0.9518477888,0.0795279635,0.4071787809,-0.0392304674,0.0724570928,0.0964532577,0.0266070908,0.1490123125,0.0872334906,0.1513090159,1
1396,0.2463987518,0.191712961,-0.9404580637,-0.1379968988,0.2839217627,-0.0628971829,0.1095689916,0.0704781626,0.0331641459,0.1010583851,0.2344131025,0.1600651191,0
1397,0.3166230398,0.2978038008,-0.8988871355,-0.1230287426,-0.0389542791,0.1024185103,0.0058132046,0.0519428529,0.0182447221,0.2731929786,0.0604304492,0.0516007818,1
1398,0.2942298606,0.2495920478,-0.9225503705,-0.1782985474,0.1822569801,-0.072298408,0.0021382924,0.0050337794,0.0018758555,0.0163050616,0.0063530714,0.0074110443,1
1399,0.3022406853,0.2605433187,-0.9169293028,-0.1892824622,0.1560042829,-0.0509722618,0.0010131812,0.0025596017,0.0009297984,0.0091469735,0.0055669111,0.0041357812,1
1400,0.295585506,0.2614154064,-0.9188473307,-0.0865189131,0.2322733187,-0.0506266295,0.0009372466,0.0030359349,0.0008478862,0.0067682594,0.0052171544,0.0040545231,1
1401,0.2282275817,0.3035911116,-0.9247905936,0.0970674653,0.0009813482,-0.0739496088,0.0162776406,0.0141426427,0.0064787209,0.0181582086,0.0122382703,0.0103968951,1
1402,0.290681498,0.2722514661,-0.9170638287,0.1400155279,0.2610501554,0.1149264311,0.0117993269,0.0137220408,0.0070606946,0.0057364963,0.0053811356,0.0041853268,1
1403,0.318672996,0.3071164223,-0.8967263386,0.0400249135,0.0259659837,0.1588245618,0.001162963,0.0025776572,0.0009684873,0.0076720809,0.0037405573,0.0046974079,1
1404,0.3245638884,0.3006932629,-0.8966873068,0.1008248884,0.1085583143,-0.1270769108,0.0033898992,0.012516991,0.0050605629,0.0466281522,0.0264648306,0.0636331188,1
1405,0.2912653546,0.2833537291,-0.9133518805,0.1583112932,0.2419253745,0.03353002,0.0184825918,0.0161290612,0.0078594206,0.032093793,0.0089628151,0.0187972381,1
1406,0.3234077171,0.2997888566,-0.897503004,0.1104970689,0.2794909243,-0.1022256745,0.0016509891,0.0040192987,0.0018963926,0.0093597302,0.0045258779,0.0049690919,1
1407,0.2831696932,0.2713668884,-0.9194963665,0.1826247095,0.2487621673,0.080758006,0.0190796635,0.0161156454,0.0088131197,0.0538736668,0.0296071169,0.0267970385,1
1408,0.3400671554,0.2925857968,-0.8934731514,0.0574709793,0.2071270406,-0.0774385323,0.0104091366,0.0162213727,0.0090653686,0.0465276378,0.1312509616,0.1698385102,1
1409,0.3050924741,0.3221797928,-0.8960366614,0.1580783522,0.1147612688,-0.0179228368,0.0057842023,0.0137499854,0.0038156001,0.039139089,0.0370787788,0.1867252812,1
1410,0.2873843227,0.2021821355,-0.9358460956,-0.0900944841,0.2678931873,-0.2157589486,0.018935781,0.0180375632,0.0063900079,0.0163937917,0.0219259467,0.0612177875,1
1411,0.2955183944,0.3038691673,-0.9042812271,0.00190729,-0.0417110031,-0.0908009693,0.0397455562,0.0285963709,0.0145047589,0.0646659978,0.0623516261,0.0601528129,1
1412,0.4935537769,0.2264585618,-0.837860506,0.1299175805,-0.7173134263,-0.0240658388,0.0372150861,0.039809102,0.0118841247,0.0508737978,0.0318753395,0.0245499982,1
1413,0.320187498,0.3102729522,-0.8951002669,0.0576088195,0.0150165554,0.1564318725,0.0006537677,0.0022740164,0.0007550781,0.0040178334,0.0044498935,0.004086652,1
1414,0.282433,0.2869722948,-0.9053673546,0.1770598924,0.1051844116,-0.1191985328,0.0919589287,0.0936619202,0.0309749477,0.0736540598,0.0492945604,0.1512885277,1
1415,0.0772066375,0.0567119681,-0.979534239,0.0407525657,0.0289008008,-0.0533249602,0.1395219115,0.1024507311,0.0370546353,0.0737556776,0.0521871413,0.0963890115,1
1416,0.2774914741,0.2675365259,-0.9224488884,0.005925804,0.0719718446,-0.0538679697,0.0170426776,0.0134736918,0.006222007,0.0162615434,0.0072993382,0.010444221,1
1417,0.3332840837,0.2916341992,-0.8965586773,-0.0545353765,0.044966943,0.010337094,0.0014546139,0.0067274411,0.0025385179,0.0263414671,0.0109005956,0.0036056917,1
1418,0.301528988,0.2525458606,-0.9193940199,-0.1691654064,0.1586549442,-0.0861299594,0.0020281105,0.0032196057,0.001029595,0.0119267221,0.0137265295,0.0087698988,1
1419,0.2913426534,0.3079282231,-0.9055588446,0.1371828936,0.244090247,-0.1571041534,0.0022633207,0.0150209665,0.005663376,0.0130215917,0.0285019276,0.1252648729,1
1420,0.0592851259,0.142617506,-0.9788217052,0.1773702538,0.2072649841,0.0527744046,0.054614771,0.1202439716,0.0247434921,0.0417652173,0.0212594165,0.0770454291,0
1421,0.2492411315,0.2097675657,-0.930905494,-0.0945441818,0.0834274137,-0.2411958287,0.1241326393,0.1031844847,0.0351492139,0.0823737049,0.083118237,0.1338759765,1
1422,0.3047850876,0.2669160637,-0.914241004,-0.1728987729,0.1713715339,-0.0804873275,0.0018111738,0.0043883828,0.0016503829,0.0146216312,0.0078665846,0.009685944,1
1423,0.2863234223,0.2567715936,-0.9227072749,0.1327582163,0.2204199442,0.0100777665,0.0177128041,0.0173522497,0.0091485257,0.0209690876,0.0076670845,0.0359823318,1
1424,0.3093557809,0.3093098845,-0.8992292988,0.1027864498,0.2937473426,-0.0440263036,0.0016916408,0.002817596,0.0015008538,0.0182763269,0.0043882393,0.0118748149,1
1425,0.3032553347,0.2637861116,-0.9156471275,-0.198132251,0.1684022311,-0.0557723825,0.0032988156,0.0054837087,0.001581299,0.0119681961,0.0066240829,0.0082771099,1
1426,0.3120890797,0.2654505339,-0.8999270837,-0.098763857,0.11394931,-0.0452407962,0.1116950647,0.0922764089,0.0357344797,0.1242420815,0.1587006719,0.1236246648,0
1427,0.2903577968,0.2479235578,-0.9242338845,-0.1691584127,0.1932914143,-0.0095968484,0.0014393423,0.0037328304,0.0014175093,0.009700858,0.0060877197,0.0054335291,1
1428,0.3240031036,0.3357111633,-0.8844733307,0.1700133024,-0.0159055624,0.103958098,0.0022129602,0.004362942,0.0017312048,0.0118092525,0.0141706693,0.0223979886,1
1429,0.2909136016,0.2776062231,-0.9151270518,0.1385363578,0.199058255,0.0638099191,0.0163168029,0.0216493722,0.0105658081,0.0079001884,0.0062917105,0.0045368204,1
1430,0.2705870319,0.2697449203,-0.9016864263,0.3722831004,0.2813396876,-0.0976392325,0.1383773835,0.1366827142,0.05613799,0.1932009168,0.3078330868,0.1534733224,0
1431,0.3084168406,0.2535714502,-0.9168290677,-0.1572313904,0.1253350876,-0.0467396618,0.0007138308,0.0020325177,0.0006051029,0.0049484918,0.0039785166,0.0032801257,1
1432,0.3191463984,0.3272150518,-0.8886445498,-0.0079867816,-0.0437489063,0.144487391,0.0077075527,0.0338798555,0.0133991695,0.161886669,0.05793546,0.0555146979,1
1433,0.3143637689,0.2709169124,-0.9095379681,-0.3230122789,-0.0494244385,0.1103569689,0.0067851398,0.0201939129,0.0081445946,0.0627350765,0.071411506,0.0374551022,1
1434,0.2934577092,0.2585345777,-0.9163637849,0.1832894914,0.1295037338,-0.1045753452,0.0501437488,0.0609163412,0.033086444,0.0656726558,0.1357911767,0.2552319177,1
1435,0.3876602908,0.3010411076,-0.8685451076,0.0664886108,-0.1237480327,-0.1302811442,0.0444640765,0.0485612967,0.0196952348,0.0350581759,0.0218257377,0.0402725729,1
1436,0.3299499602,0.297015757,-0.895975753,0.0080413459,0.0539147833,-0.0157705772,0.0080656864,0.0079864552,0.0036393443,0.053078893,0.0268825506,0.040388039,1
1437,0.3116212271,0.3107560677,-0.8977318247,-0.0366317707,-0.032172735,0.1317757291,0.0083085587,0.0163378376,0.0080281976,0.1187925854,0.0500164343,0.0379708481,1
1438,0.3087802948,0.2569466773,-0.9157519641,-0.333451996,0.1316357151,-0.0007553594,0.0032319601,0.0041838696,0.001890708,0.0228279385,0.025951193,0.0124357299,1
1439,0.1776873984,0.2253423187,-0.9576449562,0.2601564502,-0.0369589622,0.096840402,0.0111909,0.0199877968,0.0062795729,0.0062988406,0.0031550379,0.0020349556,1
1440,0.3531051633,0.3320852351,-0.8745954223,0.1207284816,-0.4599261494,0.1974735968,0.0068671742,0.0081026045,0.0024886385,0.0331649122,0.0493540008,0.0447035475,1
1441,0.21260051,0.2767014183,-0.9365911673,0.2816258446,-0.0921636442,-0.0031680827,0.0212352962,0.0232194856,0.0066436558,0.0090120666,0.0067392267,0.0039543683,1
1442,0.0605318884,0.043360259,-0.9835143187,-0.1585215271,0.043258153,-0.1250360309,0.1295739357,0.0952633108,0.0359282541,0.173191376,0.062626833,0.0768437208,1
1443,0.3243874143,0.2936823068,-0.8991090159,-0.1693713032,-0.0652380072,0.0845870896,0.0027010647,0.010361841,0.0034324268,0.0459008927,0.0167194586,0.0176002545,1
1444,0.3600247291,0.2823916016,-0.8889768685,0.0587992654,-0.1394669964,-0.1227200805,0.0047883841,0.0173485375,0.005781224,0.0622079953,0.0730518275,0.0182272423,1
1445,0.4140953944,0.2859143825,-0.8639348685,-0.050008953,-0.340052255,-0.2109023068,0.0125754617,0.014210788,0.0058728501,0.0098993543,0.0054916311,0.0097750777,1
1446,0.3113680558,0.269446753,-0.8979118566,0.1220917355,0.0170035589,0.0627715491,0.1143734772,0.0984987224,0.037675114,0.1268018527,0.2216573619,0.1302762976,0
1447,0.3276236295,0.2959428127,-0.897250988,-0.0336389717,0.0049398849,0.1165347713,0.0014139465,0.004184809,0.0013144748,0.0145304644,0.0168260664,0.0381686724,1
1448,0.3095117251,0.2506984104,-0.9172510837,-0.1698156534,0.1065653853,-0.0371653562,0.0007604939,0.0015556125,0.0004708111,0.0049811157,0.0047417427,0.0029261895,1
1449,0.0484692351,0.0401444821,-0.9871459243,-0.2176297899,0.1517240483,-0.0352889266,0.1110972185,0.0912466696,0.030224753,0.2375690687,0.2559878447,0.1358748442,1
1450,0.3125322112,0.3036017331,-0.8997370558,0.0855312565,0.3410781873,-0.0556664864,0.0193806754,0.0151192718,0.0043160904,0.0649405421,0.148382215,0.0250618974,0
1451,0.3097587211,0.3037967968,-0.9009527052,0.0533460586,0.2387981952,0.0106274314,0.0012218594,0.0058876528,0.0022604137,0.0173064749,0.0061095924,0.0113594354,1
1452,0.358581753,0.2809311235,-0.890217494,-0.0822735327,-0.0066201448,0.0007317861,0.0009983766,0.0026968306,0.0011592681,0.0130972967,0.0088189543,0.0057097385,1
1453,0.3127384024,0.2743045219,-0.9091217331,-0.0598565546,0.1073263255,-0.072648049,0.014646596,0.0137807662,0.0067029103,0.0192908981,0.0136334975,0.0068331767,1
1454,0.3393186653,0.3001415657,-0.8914963426,-0.0327301368,-0.0770203884,0.1290436892,0.0010870734,0.0031326889,0.0010898493,0.0152019767,0.0048368107,0.0056437976,1
1455,0.1688661072,0.2704246414,-0.9469846853,-0.06362315,0.291609757,-0.0530699564,0.0290382806,0.0259156912,0.0077407436,0.0606077433,0.0259272638,0.1553070377,1
1456,0.2378405976,0.3118119801,-0.9195787649,-0.048520492,0.3315943506,0.3128465538,0.0155605421,0.01692327,0.0071791101,0.0185783401,0.0131316116,0.1169851099,1
1457,0.2320345657,0.2225998964,-0.9146835458,0.550839404,-0.0091159343,0.1726658637,0.1705730343,0.1640145493,0.0629866214,0.3826359575,0.0331497672,0.1173238551,0
1458,0.2954225299,0.2911042112,-0.9095531036,0.137561557,0.2500595817,0.0999081849,0.0160694505,0.017982692,0.0107462578,0.0088548503,0.0075737998,0.006834982,1
1459,0.2243276295,0.337612494,-0.9117718486,0.3108826892,-0.1990243108,0.0771889644,0.0288419449,0.0547256332,0.0232451585,0.0425064382,0.0333797144,0.034455011,0
1460,0.3015744382,0.2654338645,-0.9129480837,0.1103512729,0.1825350723,-0.0272103943,0.0556467875,0.0342238621,0.0292528071,0.0270906226,0.0782686414,0.015138699,1
1461,0.289475243,0.2397421355,-0.9266528048,-0.169960439,0.2366223904,-0.093781353,0.0024891558,0.0056309912,0.0021219912,0.0206138822,0.0174746912,0.0114168766,1
1462,0.2968260199,0.2688504024,-0.9159835538,0.133784745,0.2750951355,0.0458631382,0.0142360525,0.0170948931,0.0096436555,0.0042650381,0.0042253003,0.0028082528,1
1463,0.3155683227,0.2725413466,-0.9085336693,-0.2609119363,-0.0465600075,0.092587308,0.0063577664,0.0242661933,0.008670976,0.0881428039,0.0452624595,0.0255338305,1
1464,0.2962884422,0.2476556056,-0.9224083586,-0.1685890558,0.183170741,-0.0724450482,0.0024125097,0.0056813275,0.002121762,0.0162476474,0.0069259802,0.0076817521,1
1465,0.1280781924,0.216110992,-0.9668271355,0.1391105219,0.3278701235,0.033139659,0.0245534968,0.0362926574,0.0147391626,0.0062327437,0.0077752376,0.0064436957,1
